"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2020,472,130223145,16563559,"",30-OCT-20,22-JAN-20,"",23,6,,0,"C","F",85784935
2020,472,130220315,16563559,"",30-OCT-20,20-JAN-20,"",0,6,,0,"C","F",85790356
2020,472,130220632,16563564,"",30-OCT-20,06-APR-20,"",12,6,,0,"C","F",85791260
2020,472,130220771,16563562,"N",30-OCT-20,09-MAR-20,"",15,6,,0,"C","F",85785866
2020,472,130223508,16563564,"",30-OCT-20,14-APR-20,"",0,6,,0,"C","F",85791642
2020,236,130217609,16563193,"",30-OCT-20,14-MAR-20,"",23,6,,0,"C","F",85774747
2020,236,130221177,16565177,"",30-OCT-20,14-JAN-20,"",20,6,,0,"C","F",85779222
2020,236,130221345,16563203,"",30-OCT-20,19-APR-20,"",1,6,,0,"C","F",85779768
2020,236,130217978,16563203,"",30-OCT-20,29-APR-20,"",12,6,,0,"C","F",85775517
2020,236,130217958,16565193,"N",30-OCT-20,25-MAY-20,"",15,6,,0,"C","F",85779873
2020,236,130221155,16563193,"",30-OCT-20,23-MAR-20,"",8,6,,0,"C","F",85774881
2020,236,130221297,16563203,"N",30-OCT-20,03-APR-20,"",0,6,,0,"C","F",85775285
2020,236,130221309,16563203,"",30-OCT-20,26-APR-20,"",23,6,,0,"C","F",85775307
2020,236,130217945,16563203,"",30-OCT-20,30-APR-20,"",23,6,,0,"C","F",85775462
2020,236,130217548,16563193,"",30-OCT-20,08-MAR-20,"",17,6,,0,"C","F",85774624
2020,236,130217720,16563193,"",30-OCT-20,21-MAR-20,"",16,6,,0,"C","F",85779176
2020,236,130221190,16565177,"",30-OCT-20,16-JAN-20,"",8,6,,0,"C","F",85774920
2020,236,130221296,16565193,"",30-OCT-20,22-MAY-20,"",23,6,,0,"C","F",85779592
2020,236,130221324,16565193,"N",30-OCT-20,04-MAY-20,"",0,6,,0,"C","F",85775346
2020,236,130217935,16563209,"N",30-OCT-20,06-JUN-20,"",15,6,,0,"C","F",85775400
2020,236,130221413,16563203,"N",30-OCT-20,18-APR-20,"",13,6,,0,"C","F",85779958
2020,236,130221430,16565193,"N",30-OCT-20,28-MAY-20,"",15,6,,0,"C","F",85775570
2020,236,130221453,16563203,"",30-OCT-20,14-APR-20,"",12,6,,0,"C","F",85775614
2020,236,130217545,16565177,"",30-OCT-20,06-JAN-20,"",12,6,,0,"C","F",85774636
2020,236,130211095,16565177,"",30-OCT-20,31-JAN-20,"",7,6,,0,"C","F",85778956
2020,236,130217702,16563193,"",30-OCT-20,21-MAR-20,"R",,6,,0,"C","F",85774876
2020,236,130217724,16563193,"",30-OCT-20,27-MAR-20,"",1,6,,0,"C","F",85779207
2020,236,130217813,16565193,"",30-OCT-20,25-MAY-20,"",15,6,,0,"C","F",85779528
2020,236,130217860,16563209,"",30-OCT-20,07-JUN-20,"",18,6,,0,"C","F",85775300
2020,236,130221310,16565193,"",30-OCT-20,15-MAY-20,"",21,6,,0,"C","F",85779627
2020,236,130217774,16565177,"N",30-OCT-20,01-JAN-20,"",18,6,,0,"C","F",85779353
2020,236,130221321,16563203,"",30-OCT-20,28-APR-20,"",19,6,,0,"C","F",85779639
2020,236,130217957,16563203,"N",30-OCT-20,26-APR-20,"",21,4,27-APR-20,0,"C","F",85775472
2020,236,130218049,16565193,"",30-OCT-20,06-MAY-20,"",17,6,,0,"C","F",85775605
2020,236,130217535,16563193,"N",30-OCT-20,11-MAR-20,"R",,6,,0,"C","F",85778797
2020,236,130217628,16563192,"",30-OCT-20,18-FEB-20,"",21,6,,0,"C","F",85779018
2020,236,130217721,16565177,"N",30-OCT-20,27-JAN-20,"",12,6,,0,"C","F",85774916
2020,236,130221247,16563193,"",30-OCT-20,02-MAR-20,"R",,6,,0,"C","F",85779392
2020,236,130221342,16563203,"",30-OCT-20,16-APR-20,"",17,6,,0,"C","F",85779721
2020,236,130218056,16563203,"",30-OCT-20,18-APR-20,"",19,6,,0,"C","F",85780015
2020,236,130221455,16565193,"",30-OCT-20,12-MAY-20,"",23,6,,0,"C","F",85775633
2020,236,130210958,16563193,"",30-OCT-20,13-MAR-20,"",16,6,,0,"C","F",85778490
2020,236,130217645,16563203,"",30-OCT-20,02-APR-20,"R",,6,,0,"C","F",85779027
2020,236,130210953,16563193,"N",30-OCT-20,02-MAR-20,"",20,6,,0,"C","F",85778506
2020,236,130217501,16563193,"",30-OCT-20,08-MAR-20,"",17,6,,0,"C","F",85774539
2020,236,130217837,16563209,"",30-OCT-20,01-JUN-20,"",17,6,,0,"C","F",85775255
2020,236,130221294,16563203,"",30-OCT-20,22-APR-20,"",19,6,,0,"C","F",85779597
2020,236,130221300,16565193,"",30-OCT-20,02-MAY-20,"",19,6,,0,"C","F",85779607
2020,236,130210966,16563193,"",30-OCT-20,20-MAR-20,"",1,6,,0,"C","F",85778518
2020,236,130217498,16565177,"",30-OCT-20,14-JAN-20,"",19,6,,0,"C","F",85778710
2020,236,130221181,16563193,"",30-OCT-20,15-MAR-20,"",17,6,,0,"C","F",85774961
2020,236,130217810,16563209,"",30-OCT-20,07-JUN-20,"",4,6,,0,"C","F",85779526
2020,236,130217900,16563193,"N",30-OCT-20,01-MAR-20,"",0,6,,0,"C","F",85779733
2020,236,130218044,16563193,"N",30-OCT-20,02-MAR-20,"",4,6,,0,"C","F",85780004
2020,236,130221460,16563193,"",30-OCT-20,01-MAR-20,"",8,6,,0,"C","F",85775631
2020,236,130210997,16565177,"",30-OCT-20,10-JAN-20,"",15,6,,0,"C","F",85774512
2020,236,130217767,16565177,"",30-OCT-20,09-JAN-20,"",14,6,,0,"C","F",85775086
2020,236,130221289,16563203,"N",30-OCT-20,06-APR-20,"",4,6,,0,"C","F",85779580
2020,236,130217855,16565193,"N",30-OCT-20,30-MAY-20,"",6,6,,0,"C","F",85775294
2020,236,130221307,16565193,"N",30-OCT-20,01-MAY-20,"",16,6,,0,"C","F",85779620
2020,236,130221314,16563203,"N",30-OCT-20,10-APR-20,"",0,6,,0,"C","F",85779650
2020,236,130221392,16563209,"",30-OCT-20,07-JUN-20,"",19,6,,0,"C","F",85775494
2020,236,130218047,16565193,"",30-OCT-20,14-MAY-20,"",17,6,,0,"C","F",85775596
2020,236,130218057,16565193,"",30-OCT-20,26-MAY-20,"",1,6,,0,"C","F",85775616
2020,236,130217864,16563203,"N",30-OCT-20,29-APR-20,"",18,6,,0,"C","F",85775309
2020,236,130221312,16563203,"",30-OCT-20,20-APR-20,"",15,6,,0,"C","F",85779640
2020,236,130221320,16563203,"N",30-OCT-20,23-APR-20,"",12,6,,0,"C","F",85779655
2020,236,130221377,16563209,"",30-OCT-20,02-JUN-20,"",20,6,,0,"C","F",85779844
2020,236,130221387,16563203,"N",30-OCT-20,27-APR-20,"",15,6,,0,"C","F",85779830
2020,236,130218061,16563203,"",30-OCT-20,15-APR-20,"",15,6,,0,"C","F",85780032
2020,236,130221464,16563203,"",30-OCT-20,18-APR-20,"",22,6,,0,"C","F",85775647
2020,236,130217492,16563193,"",30-OCT-20,02-MAR-20,"",17,6,,0,"C","F",85774525
2020,236,130211017,16565177,"",30-OCT-20,29-JAN-20,"",20,6,,0,"C","F",85778732
2020,236,130217596,16563203,"",30-OCT-20,05-APR-20,"",21,6,,0,"C","F",85778916
2020,236,130217831,16563209,"N",30-OCT-20,01-JUN-20,"",4,6,,0,"C","F",85779557
2020,236,130221279,16563203,"",30-OCT-20,20-APR-20,"",12,6,,0,"C","F",85775261
2020,236,130221287,16563209,"",30-OCT-20,06-JUN-20,"",23,6,,0,"C","F",85779582
2020,236,130217865,16565193,"",30-OCT-20,08-MAY-20,"R",,6,,0,"C","F",85779625
2020,236,130217873,16565193,"N",30-OCT-20,24-MAY-20,"",1,6,,0,"C","F",85779651
2020,236,130218039,16565193,"",30-OCT-20,14-MAY-20,"",14,6,,0,"C","F",85775581
2020,236,130218045,16563209,"N",30-OCT-20,08-JUN-20,"",15,6,,0,"C","F",85779967
2020,236,130218080,16565193,"",30-OCT-20,02-MAY-20,"",18,6,,0,"C","F",85775654
2020,236,130217411,16565177,"N",30-OCT-20,15-JAN-20,"",0,6,,0,"C","F",85774404
2020,236,130217457,16565177,"N",30-OCT-20,20-JAN-20,"",17,6,,0,"C","F",85778584
2020,236,130211019,16563192,"N",30-OCT-20,18-FEB-20,"",23,6,,0,"C","F",85774554
2020,236,130211026,16563193,"",30-OCT-20,24-MAR-20,"",12,6,,0,"C","F",85774562
2020,236,130217854,16563209,"",30-OCT-20,02-JUN-20,"",16,6,,0,"C","F",85779614
2020,236,130217475,16563193,"",30-OCT-20,20-MAR-20,"",16,6,,0,"C","F",85774480
2020,236,130217531,16563193,"N",30-OCT-20,20-MAR-20,"",0,6,,0,"C","F",85774560
2020,236,130211060,16565177,"",30-OCT-20,01-JAN-20,"",23,6,,0,"C","F",85778853
2020,236,130217826,16563203,"N",30-OCT-20,18-APR-20,"",12,6,,0,"C","F",85775258
2020,236,130217841,16565193,"",30-OCT-20,25-MAY-20,"",16,4,25-MAY-20,0,"C","F",85779585
2020,236,130221305,16563209,"",30-OCT-20,06-JUN-20,"",15,6,,0,"C","F",85779619
2020,236,130218010,16565193,"N",30-OCT-20,25-MAY-20,"",12,6,,0,"C","F",85775567
2020,236,130210979,16563193,"",30-OCT-20,16-MAR-20,"",8,6,,0,"C","F",85778604
2020,236,130211041,16565177,"N",30-OCT-20,26-JAN-20,"",0,6,,0,"C","F",85778770
2020,236,130221185,16565177,"",30-OCT-20,13-JAN-20,"",17,6,,0,"C","F",85779108
2020,236,130221196,16563192,"",30-OCT-20,03-FEB-20,"",16,6,,0,"C","F",85774991
2020,236,130221223,16565177,"",30-OCT-20,02-JAN-20,"",17,5,03-JAN-20,0,"C","F",85775061
2020,236,130221232,16565177,"",30-OCT-20,03-JAN-20,"",13,6,,0,"C","F",85775060
2020,236,130221409,16565193,"",30-OCT-20,09-MAY-20,"",1,6,,0,"C","F",85775541
2020,236,130218037,16565193,"",30-OCT-20,15-MAY-20,"",15,6,,0,"C","F",85775580
2020,236,130210978,16563193,"N",30-OCT-20,22-MAR-20,"",20,6,,0,"C","F",85778567
2020,236,130217537,16563192,"",30-OCT-20,04-FEB-20,"R",,6,,0,"C","F",85778793
2020,236,130221197,16563192,"",30-OCT-20,29-FEB-20,"",22,6,,0,"C","F",85779244
2020,236,130221233,16565177,"N",30-OCT-20,26-JAN-20,"",15,6,,0,"C","F",85779325
2020,236,130217786,16565177,"",30-OCT-20,28-JAN-20,"",10,6,,0,"C","F",85779381
2020,236,130217798,16565177,"",30-OCT-20,23-JAN-20,"",0,6,,0,"C","F",85779393
2020,236,130210944,16563193,"",30-OCT-20,20-MAR-20,"",12,6,,0,"C","F",85774414
2020,236,130221105,16563193,"",30-OCT-20,21-MAR-20,"",19,6,,0,"C","F",85774719
2020,236,130221250,16565193,"",30-OCT-20,25-MAY-20,"",8,6,,0,"C","F",85779520
2020,236,130218059,16563203,"",30-OCT-20,21-APR-20,"",18,6,,0,"C","F",85780005
2020,236,130221461,16563203,"",30-OCT-20,26-APR-20,"",16,6,,0,"C","F",85780046
2020,236,130217467,16563192,"",30-OCT-20,06-FEB-20,"",19,6,,0,"C","F",85774482
2020,236,130217588,16563192,"N",30-OCT-20,21-FEB-20,"",12,6,,0,"C","F",85778931
2020,236,130221175,16563192,"",30-OCT-20,25-FEB-20,"",21,6,,0,"C","F",85779122
2020,236,130221323,16565193,"",30-OCT-20,14-MAY-20,"",23,6,,0,"C","F",85779623
2020,236,130217913,16565193,"",30-OCT-20,17-MAY-20,"",0,6,,0,"C","F",85779662
2020,236,130218060,16563209,"",30-OCT-20,04-JUN-20,"",18,6,,0,"C","F",85775617
2020,236,130217443,16565177,"N",30-OCT-20,22-JAN-20,"",17,6,,0,"C","F",85774456
2020,236,130210996,16563192,"",30-OCT-20,05-FEB-20,"",0,6,,0,"C","F",85778647
2020,236,130217574,16563203,"",30-OCT-20,07-APR-20,"",20,6,,0,"C","F",85774665
2020,236,130217621,16565177,"N",30-OCT-20,06-JAN-20,"",0,6,,0,"C","F",85774803
2020,236,130217669,16563193,"",30-OCT-20,13-MAR-20,"",12,6,,0,"C","F",85779084
2020,236,130221259,16565193,"",30-OCT-20,19-MAY-20,"",22,6,,0,"C","F",85779529
2020,236,130221274,16565193,"",30-OCT-20,08-MAY-20,"",21,6,,0,"C","F",85775256
2020,236,130217530,16563193,"",30-OCT-20,12-MAR-20,"",21,6,,0,"C","F",85778756
2020,236,130221222,16563192,"",30-OCT-20,01-FEB-20,"",8,6,,0,"C","F",85779318
2020,236,130221438,16563203,"",30-OCT-20,08-APR-20,"",13,6,,0,"C","F",85779987
2020,236,130221465,16563203,"",30-OCT-20,16-APR-20,"",0,6,,0,"C","F",85780058
2020,236,130217455,16565177,"",30-OCT-20,27-JAN-20,"",16,6,,0,"C","F",85778597
2020,236,130217763,16563193,"",30-OCT-20,07-MAR-20,"",20,6,,0,"C","F",85779344
2020,236,130217980,16565193,"",30-OCT-20,30-MAY-20,"",10,6,,0,"C","F",85779916
2020,236,130210974,16563193,"N",30-OCT-20,21-MAR-20,"",2,6,,0,"C","F",85774466
2020,236,130217699,16563192,"N",30-OCT-20,22-FEB-20,"",12,6,,0,"C","F",85779136
2020,236,130217852,16565193,"",30-OCT-20,01-MAY-20,"",19,6,,0,"C","F",85779605
2020,236,130221318,16563203,"",30-OCT-20,17-APR-20,"",14,6,,0,"C","F",85775314
2020,236,130218065,16563203,"",30-OCT-20,23-APR-20,"",21,6,,0,"C","F",85775639
2020,236,130217521,16565177,"",30-OCT-20,31-JAN-20,"",21,6,,0,"C","F",85778759
2020,236,130217617,16565177,"",30-OCT-20,10-JAN-20,"",0,6,,0,"C","F",85778951
2020,236,130217817,16563203,"",30-OCT-20,21-APR-20,"",23,6,,0,"C","F",85775237
2020,236,130211020,16563192,"",30-OCT-20,17-FEB-20,"",23,6,,0,"C","F",85774555
2020,236,130217623,16565177,"",30-OCT-20,30-JAN-20,"",18,6,,0,"C","F",85774810
2020,236,130221230,16565177,"N",30-OCT-20,16-JAN-20,"R",,6,,0,"C","F",85779337
2020,236,130218027,16565193,"",30-OCT-20,05-MAY-20,"",14,6,,0,"C","F",85779985
2020,236,130217661,16565177,"",30-OCT-20,23-JAN-20,"",12,6,,0,"C","F",85774840
2020,236,130217697,16563192,"",30-OCT-20,02-FEB-20,"",19,6,,0,"C","F",85779158
2020,236,130218024,16565193,"N",30-OCT-20,09-MAY-20,"",23,6,,0,"C","F",85779982
2020,236,130218081,16565193,"",30-OCT-20,26-MAY-20,"",14,6,,0,"C","F",85775650
2020,236,130217769,16563192,"N",30-OCT-20,29-FEB-20,"",0,6,,0,"C","F",85779331
2020,236,130221245,16565177,"",30-OCT-20,08-JAN-20,"",12,6,,0,"C","F",85775104
2020,236,130221441,16563193,"N",30-OCT-20,31-MAR-20,"",17,6,,0,"C","F",85775606
2020,236,130218075,16565193,"",30-OCT-20,05-MAY-20,"",22,6,,0,"C","F",85775652
2020,236,130211033,16563192,"",30-OCT-20,17-FEB-20,"",17,6,,0,"C","F",85774582
2020,236,130217559,16565177,"",30-OCT-20,28-JAN-20,"",18,6,,0,"C","F",85774666
2020,236,130221275,16565193,"N",30-OCT-20,14-MAY-20,"",15,6,,0,"C","F",85779560
2020,236,130217846,16565193,"",30-OCT-20,26-MAY-20,"",17,6,,0,"C","F",85775286
2020,236,130218001,16563209,"",30-OCT-20,02-JUN-20,"",20,6,,0,"C","F",85779962
2020,236,130217476,16563192,"",30-OCT-20,08-FEB-20,"",23,6,,0,"C","F",85774501
2020,236,130217506,16565177,"",30-OCT-20,27-JAN-20,"",9,6,,0,"C","F",85774549
2020,236,130211068,16565177,"N",30-OCT-20,14-JAN-20,"",16,6,,0,"C","F",85774626
2020,236,130211072,16563193,"",30-OCT-20,13-MAR-20,"",16,6,,0,"C","F",85778830
2020,236,130211076,16563193,"N",30-OCT-20,20-MAR-20,"",14,6,,0,"C","F",85778851
2020,236,130221194,16565177,"N",30-OCT-20,14-JAN-20,"",22,6,,0,"C","F",85774966
2020,236,130218011,16565193,"",30-OCT-20,13-MAY-20,"",19,6,,0,"C","F",85779935
2020,236,130217447,16565177,"",30-OCT-20,07-JAN-20,"R",,6,,0,"C","F",85774465
2020,236,130217503,16563193,"N",30-OCT-20,20-MAR-20,"R",,6,,0,"C","F",85778713
2020,236,130217593,16563193,"",30-OCT-20,27-MAR-20,"",14,6,,0,"C","F",85774704
2020,236,130218050,16565177,"N",30-OCT-20,01-JAN-20,"",8,6,,0,"C","F",85775576
2020,236,130217424,16563193,"",30-OCT-20,02-MAR-20,"",18,6,,0,"C","F",85778528
2020,236,130217754,16563192,"N",30-OCT-20,23-FEB-20,"",0,6,,0,"C","F",85779322
2020,236,130221239,16563193,"N",30-OCT-20,20-MAR-20,"",0,6,,0,"C","F",85775097
2020,236,130217793,16563193,"N",30-OCT-20,08-MAR-20,"",16,6,,0,"C","F",85775119
2020,236,130217835,16563209,"",30-OCT-20,03-JUN-20,"",12,6,,0,"C","F",85775260
2020,236,130217842,16565193,"N",30-OCT-20,08-MAY-20,"",12,6,,0,"C","F",85779589
2020,236,130217847,16563203,"",30-OCT-20,21-APR-20,"",23,6,,0,"C","F",85775282
2020,236,130217853,16563203,"",30-OCT-20,04-APR-20,"",15,6,,0,"C","F",85779612
2020,236,130218002,16563203,"",30-OCT-20,08-APR-20,"",18,6,,0,"C","F",85779944
2020,236,130218020,16563203,"",30-OCT-20,29-APR-20,"",0,4,01-MAY-20,0,"C","F",85775467
2020,236,130217649,16563192,"",30-OCT-20,11-FEB-20,"",14,6,,0,"C","F",85774844
2020,236,130217814,16563203,"",30-OCT-20,28-APR-20,"",7,6,,0,"C","F",85779534
2020,236,130221290,16563209,"",30-OCT-20,10-JUN-20,"",5,6,,0,"C","F",85779581
2020,236,130217856,16563209,"N",30-OCT-20,02-JUN-20,"R",,6,,0,"C","F",85779609
2020,236,130217872,16565193,"",30-OCT-20,07-MAY-20,"R",,2,07-MAY-20,0,"C","F",85779648
2020,236,130221389,16565193,"N",30-OCT-20,24-MAY-20,"",6,6,,0,"C","F",85775466
2020,236,130211038,16563193,"",30-OCT-20,07-MAR-20,"",12,6,,0,"C","F",85778805
2020,236,130217590,16563193,"",30-OCT-20,30-MAR-20,"",21,6,,0,"C","F",85774669
2020,236,130221284,16563203,"",30-OCT-20,25-APR-20,"",8,6,,0,"C","F",85779584
2020,236,130217849,16563193,"",30-OCT-20,03-MAR-20,"",23,6,,0,"C","F",85779600
2020,236,130217745,16565177,"",30-OCT-20,10-JAN-20,"",19,6,,0,"C","F",85774996
2020,236,130217768,16563193,"N",30-OCT-20,16-MAR-20,"",12,6,,0,"C","F",85779357
2020,236,130211064,16563193,"N",30-OCT-20,02-MAR-20,"",8,6,,0,"C","F",85774648
2020,236,130211073,16563193,"",30-OCT-20,22-MAR-20,"",13,6,,0,"C","F",85778862
2020,236,130217667,16563193,"N",30-OCT-20,20-MAR-20,"",16,6,,0,"C","F",85774870
2020,236,130221240,16563192,"",30-OCT-20,28-FEB-20,"",2,6,,0,"C","F",85779374
2020,236,130217797,16563193,"",30-OCT-20,24-MAR-20,"",8,6,,0,"C","F",85779401
2020,236,130217859,16565193,"",30-OCT-20,04-MAY-20,"",4,6,,0,"C","F",85775298
2020,236,130218009,16565193,"",30-OCT-20,02-MAY-20,"",14,6,,0,"C","F",85775563
2020,236,130217505,16565177,"",30-OCT-20,08-JAN-20,"",17,6,,0,"C","F",85778711
2020,236,130217514,16565177,"",30-OCT-20,10-JAN-20,"",23,6,,0,"C","F",85778719
2020,236,130217652,16563193,"",30-OCT-20,19-MAR-20,"",13,6,,0,"C","F",85779017
2020,236,130221172,16563192,"",30-OCT-20,02-FEB-20,"",22,4,05-FEB-20,0,"C","F",85774927
2020,236,130217809,16563209,"",30-OCT-20,03-JUN-20,"",22,6,,0,"C","F",85779525
2020,236,130221308,16563203,"",30-OCT-20,04-APR-20,"",22,6,,0,"C","F",85775304
2020,236,130217889,16563203,"",30-OCT-20,13-APR-20,"",0,6,,0,"C","F",85779664
2020,236,130218071,16563203,"N",30-OCT-20,19-APR-20,"",12,6,,0,"C","F",85775643
2020,236,130210948,16565177,"",30-OCT-20,17-JAN-20,"",18,4,18-JAN-20,0,"C","F",85774409
2020,236,130211074,16565177,"",30-OCT-20,02-JAN-20,"",22,6,,0,"C","F",85774652
2020,236,130217766,16563203,"",30-OCT-20,01-APR-20,"",14,6,,0,"C","F",85779354
2020,236,130221269,16563192,"N",30-OCT-20,14-FEB-20,"",8,6,,0,"C","F",85779552
2020,236,130217832,16563203,"",30-OCT-20,30-APR-20,"",0,6,,0,"C","F",85775251
2020,236,130217893,16563193,"",30-OCT-20,20-MAR-20,"",18,6,,0,"C","F",85779707
2020,236,130218064,16565193,"",30-OCT-20,16-MAY-20,"",19,6,,0,"C","F",85775626
2020,236,130210947,16565177,"",30-OCT-20,14-JAN-20,"",8,6,,0,"C","F",85774418
2020,236,130211023,16563192,"N",30-OCT-20,01-FEB-20,"",12,6,,0,"C","F",85774558
2020,236,130217904,16563203,"",30-OCT-20,30-APR-20,"",10,6,,0,"C","F",85775330
2020,236,130217955,16563193,"",30-OCT-20,31-MAR-20,"",18,6,,0,"C","F",85779857
2020,236,130218043,16563203,"N",30-OCT-20,24-APR-20,"R",,6,,0,"C","F",85775603
2020,236,130217410,16565177,"",30-OCT-20,13-JAN-20,"",13,6,,0,"C","F",85774411
2020,236,130211029,16563193,"N",30-OCT-20,03-MAR-20,"",3,6,,0,"C","F",85778765
2020,236,130211087,16563193,"",30-OCT-20,06-MAR-20,"",20,6,,0,"C","F",85774710
2020,236,130217716,16565177,"N",30-OCT-20,12-JAN-20,"",0,6,,0,"C","F",85774911
2020,236,130217738,16563192,"",30-OCT-20,07-FEB-20,"",5,6,,0,"C","F",85775043
2020,236,130221243,16563193,"",30-OCT-20,05-MAR-20,"",12,4,06-MAR-20,0,"C","F",85775116
2020,236,130217794,16565177,"",30-OCT-20,27-JAN-20,"",20,6,,0,"C","F",85775121
2020,236,130221370,16565193,"N",30-OCT-20,17-MAY-20,"",0,6,,0,"C","F",85775379
2020,236,130218074,16563203,"",30-OCT-20,11-APR-20,"",20,6,,0,"C","F",85775632
2020,236,130217516,16565177,"",30-OCT-20,01-JAN-20,"",14,6,,0,"C","F",85778704
2020,236,130221113,16563192,"",30-OCT-20,04-FEB-20,"",22,6,,0,"C","F",85774808
2020,236,130218000,16563203,"N",30-OCT-20,18-APR-20,"",17,6,,0,"C","F",85779952
2020,236,130221425,16563203,"N",30-OCT-20,27-APR-20,"",12,6,,0,"C","F",85779880
2020,236,130217659,16565177,"N",30-OCT-20,23-JAN-20,"",13,6,,0,"C","F",85779057
2020,236,130217685,16563193,"",30-OCT-20,22-MAR-20,"",19,6,,0,"C","F",85779119
2020,236,130221212,16565177,"",30-OCT-20,07-JAN-20,"",17,6,,0,"C","F",85775010
2020,236,130221246,16563192,"",30-OCT-20,27-FEB-20,"",20,6,,0,"C","F",85775114
2020,236,130221249,16565193,"N",30-OCT-20,04-MAY-20,"",13,6,,0,"C","F",85779522
2020,236,130221271,16565193,"N",30-OCT-20,01-MAY-20,"",10,6,,0,"C","F",85775245
2020,236,130221281,16563203,"",30-OCT-20,30-APR-20,"R",,2,30-APR-20,0,"C","F",85779574
2020,236,130221298,16565193,"",30-OCT-20,04-MAY-20,"",12,6,,0,"C","F",85779598
2020,236,130217888,16565193,"",30-OCT-20,28-MAY-20,"",15,6,,0,"C","F",85779665
2020,236,130217972,16565193,"",30-OCT-20,07-MAY-20,"",23,6,,0,"C","F",85775539
2020,236,130218013,16563203,"N",30-OCT-20,16-APR-20,"R",,6,,0,"C","F",85775558
2020,236,130217563,16565177,"",30-OCT-20,28-JAN-20,"R",,2,28-JAN-20,0,"C","F",85774658
2020,236,130217677,16563193,"",30-OCT-20,09-MAR-20,"",19,6,,0,"C","F",85779099
2020,236,130217811,16565193,"",30-OCT-20,04-MAY-20,"",20,6,,0,"C","F",85775241
2020,236,130217830,16563203,"",30-OCT-20,17-APR-20,"",19,6,,0,"C","F",85779561
2020,236,130217405,16563192,"N",30-OCT-20,12-FEB-20,"",0,6,,0,"C","F",85778513
2020,236,130217511,16565177,"",30-OCT-20,20-JAN-20,"",10,6,,0,"C","F",85778720
2020,236,130217666,16565177,"N",30-OCT-20,17-JAN-20,"R",,6,,0,"C","F",85779090
2020,236,130217823,16565193,"",30-OCT-20,10-MAY-20,"",22,6,,0,"C","F",85779549
2020,236,130221288,16565193,"",30-OCT-20,29-MAY-20,"",13,6,,0,"C","F",85775278
2020,236,130221361,16563203,"",30-OCT-20,10-APR-20,"",20,6,,0,"C","F",85775358
2020,236,130221367,16565193,"",30-OCT-20,27-MAY-20,"",11,4,27-MAY-20,0,"C","F",85779734
2020,236,130218063,16563203,"",30-OCT-20,16-APR-20,"",15,6,,0,"C","F",85780039
2020,236,130221420,16565193,"N",30-OCT-20,10-MAY-20,"",9,4,10-MAY-20,0,"C","F",85779941
2020,236,130217420,16563192,"",30-OCT-20,03-FEB-20,"",0,6,,0,"C","F",85778502
2020,236,130211004,16563192,"",30-OCT-20,04-FEB-20,"",19,6,,0,"C","F",85778675
2020,236,130217796,16563192,"",30-OCT-20,22-FEB-20,"",12,6,,0,"C","F",85779390
2020,236,130221253,16565193,"",30-OCT-20,06-MAY-20,"",15,6,,0,"C","F",85775240
2020,236,130217833,16565193,"N",30-OCT-20,20-MAY-20,"",12,6,,0,"C","F",85775253
2020,236,130221282,16563192,"N",30-OCT-20,01-FEB-20,"",0,2,19-MAY-20,0,"C","F",85779572
2020,236,130210955,16563192,"",30-OCT-20,20-FEB-20,"",18,6,,0,"C","F",85778508
2020,236,130211061,16563193,"",30-OCT-20,02-MAR-20,"",18,6,,0,"C","F",85778863
2020,236,130217730,16565177,"",30-OCT-20,31-JAN-20,"",11,6,,0,"C","F",85775011
2020,236,130221224,16565177,"",30-OCT-20,05-JAN-20,"",17,6,,0,"C","F",85779288
2020,236,130217851,16565193,"",30-OCT-20,07-MAY-20,"",22,6,,0,"C","F",85775289
2020,236,130221304,16563203,"N",30-OCT-20,24-APR-20,"",16,6,,0,"C","F",85775293
2020,236,130221334,16565193,"",30-OCT-20,24-MAY-20,"",0,6,,0,"C","F",85775326
2020,236,130210959,16563193,"N",30-OCT-20,05-MAR-20,"",22,6,,0,"C","F",85774439
2020,236,130217743,16565177,"",30-OCT-20,11-JAN-20,"",11,4,11-JAN-20,0,"C","F",85775047
2020,236,130217782,16563193,"",30-OCT-20,09-MAR-20,"",20,6,,0,"C","F",85779376
2020,236,130221254,16565193,"",30-OCT-20,14-MAY-20,"",1,6,,0,"C","F",85779521
2020,236,130217850,16563203,"",30-OCT-20,20-APR-20,"R",,6,,0,"C","F",85779596
2020,236,130217866,16563203,"N",30-OCT-20,08-APR-20,"",15,2,28-MAY-20,0,"C","F",85779626
2020,236,130221315,16563209,"N",30-OCT-20,01-JUN-20,"R",,6,,0,"C","F",85779630
2020,236,130217906,16565193,"N",30-OCT-20,08-MAY-20,"",9,6,,0,"C","F",85775397
2020,236,130217463,16563193,"",30-OCT-20,24-MAR-20,"R",,6,,0,"C","F",85778610
2020,236,130221260,16563203,"",30-OCT-20,10-APR-20,"",12,6,,0,"C","F",85775247
2020,236,130221336,16563203,"",30-OCT-20,16-APR-20,"",17,6,,0,"C","F",85775353
